Wed Aug 14 12:31:20 +0000 2013,-2.0876718,57.1872175
Wed Aug 14 12:31:21 +0000 2013,-58.52583422,-34.78790718
Wed Aug 14 12:31:22 +0000 2013,-54.8718934,-29.1869356
Wed Aug 14 12:31:23 +0000 2013,130.06674011,33.15171744
Wed Aug 14 12:31:24 +0000 2013,-2.73464591,53.35873903
Wed Aug 14 12:31:24 +0000 2013,122.0587903,6.917251
Wed Aug 14 12:31:26 +0000 2013,1.7255485,52.4931168
Wed Aug 14 12:31:27 +0000 2013,140.29060593,35.79114078
Wed Aug 14 12:31:28 +0000 2013,9.46982404,42.76496305
Wed Aug 14 12:31:29 +0000 2013,107.3028028,-6.314132
Wed Aug 14 12:31:31 +0000 2013,-13.5504871,28.95935792
Wed Aug 14 12:31:32 +0000 2013,38.9237222,47.2360776
Wed Aug 14 12:31:32 +0000 2013,-103.4651294,25.5443282
Wed Aug 14 12:31:35 +0000 2013,112.7818462,-7.3314524
Wed Aug 14 12:31:35 +0000 2013,26.3033402,38.32085157
Wed Aug 14 12:31:38 +0000 2013,41.67917775,27.50524801
Wed Aug 14 12:31:38 +0000 2013,103.55581,-3.77427
Wed Aug 14 12:31:44 +0000 2013,-75.16345865,39.94931368
Wed Aug 14 12:31:45 +0000 2013,-84.39406,33.68075133
Wed Aug 14 12:31:45 +0000 2013,-0.16288519,51.49916581
Wed Aug 14 12:31:46 +0000 2013,106.8090941,-6.3377054
Wed Aug 14 12:31:46 +0000 2013,55.6559,24.15672
Wed Aug 14 12:31:47 +0000 2013,-2.34491612,36.85525134
Wed Aug 14 12:31:48 +0000 2013,112.69854891,-7.44036199
Wed Aug 14 12:31:50 +0000 2013,-97.56200493,30.52062106
Wed Aug 14 12:31:51 +0000 2013,16.37308359,48.20340391
Wed Aug 14 12:31:51 +0000 2013,-0.1491962,51.5429551
Wed Aug 14 12:31:52 +0000 2013,129.0258361,35.1725501
Wed Aug 14 12:31:52 +0000 2013,141.62281679,42.66338762
Wed Aug 14 12:31:54 +0000 2013,-43.7723025,-21.2221898
Wed Aug 14 12:31:58 +0000 2013,111.9161,-8.0322
Wed Aug 14 12:31:58 +0000 2013,115.19048,-8.63
Wed Aug 14 12:31:59 +0000 2013,-72.26348,-50.34473
Wed Aug 14 12:32:02 +0000 2013,-77.30822443,25.02649536
Wed Aug 14 12:32:03 +0000 2013,-5.95184135,54.59999543
Wed Aug 14 12:32:03 +0000 2013,106.87563,-6.36028
Wed Aug 14 12:32:04 +0000 2013,-2.38663922,53.57718463
Wed Aug 14 12:32:04 +0000 2013,3.06999561,50.62175728
Wed Aug 14 12:32:05 +0000 2013,28.8452295,41.1154067
